,ID,Date,User,Tweet,Media,Hashtags
832,1394161637523959812,2021-05-17 05:23:31+00:00,samuelnjoroge,"The current situation in Israel and Palestine shows the value of listening to different media view points. While other media did not pick up on the escalating crisis until it blew up, @AJEnglish reported on it from the date of the Al Aqsa mosque raid.",,
833,1394156010755997696,2021-05-17 05:01:09+00:00,FS801209,"And he conveniently omits any mention of concern shared over humanitarian crisis in Palestine, courtesy Israel.

USA is no stranger to turning a blind eye to genocide whether by their own hands or their pet's. https://t.co/Rs98am2Dqx","[Photo(previewUrl='https://pbs.twimg.com/media/E1kIKD2XoAIHyy_?format=png&name=small', fullUrl='https://pbs.twimg.com/media/E1kIKD2XoAIHyy_?format=png&name=orig', altText=None)]",
834,1394149598231367684,2021-05-17 04:35:40+00:00,SubhashiniAli,"China 'Regrets' US Blocking UN Statement On Israel-Palestine Crisis

https://t.co/LdbNiyHoGY",,
835,1394147221638205441,2021-05-17 04:26:14+00:00,rajm2016,Legacy Media Tries to Shift Blame for Israel-Palestine Crisis to Trump https://t.co/uxYmjxf1LY via @YouTube,,
836,1394145826931347456,2021-05-17 04:20:41+00:00,al_Dousery,"In light of the crisis and the conflict between Palestine and Israel, Kuwait government and people chose to stand by Palestine. Therefore, you must respect our choice and the laws of our state. We do not stand by Israel in any way. Clearly, this will cost you to be eliminated f🇰🇼 https://t.co/evaNKVpm1B","[Photo(previewUrl='https://pbs.twimg.com/media/E1kAPH5WEAMlAq_?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/E1kAPH5WEAMlAq_?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/E1kAPHyXsAMPCaJ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/E1kAPHyXsAMPCaJ?format=jpg&name=orig', altText=None)]",
837,1394145459384377344,2021-05-17 04:19:14+00:00,mydearhara,"I'm going to start some reading from few ebooks that I spent almost 30 minutes to get through Saqi free ebook giveaway last night ,  because it's free the site keep crashing lol but I guess a lot of people trying to gained some knowledge about the #Palestine - Israel crisis . https://t.co/160ryJLKLN","[Photo(previewUrl='https://pbs.twimg.com/media/E1j_5VhVcAMyLz9?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/E1j_5VhVcAMyLz9?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/E1j_5vuVUAEPR1H?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/E1j_5vuVUAEPR1H?format=jpg&name=orig', altText=None)]",['Palestine']
838,1394140856311975942,2021-05-17 04:00:56+00:00,manueldenoual,All you need to know about the current Israeli-Palestinian crisis https://t.co/sDUt5Gi7cp via @mikiebarb #Israel #Palestine,,"['Israel', 'Palestine']"
839,1394134971787333635,2021-05-17 03:37:33+00:00,Indictimes,"UNSC conducts a virtual meeting to address its concern in the #Israel-Palestine conflict. UN Secretary-General Antonio Guterres has urged Israel and #Palestine to stop the ongoing war and warned this could lead to an ""uncontainable"" crisis.",,"['Israel', 'Palestine']"
840,1394134231178125312,2021-05-17 03:34:37+00:00,WIONews,"UNSC conducts a virtual meeting to address its concern in the #Israel-Palestine conflict. UN Secretary-General Antonio Guterres has urged Israel and #Palestine to stop the ongoing war and warned this could lead to an ""uncontainable"" crisis.

@Alysonle tells you more https://t.co/sMTibc82Xf","[Video(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/1394120712890159104/img/dQDJgnMS8GR371Ir.jpg', variants=[VideoVariant(url='https://video.twimg.com/amplify_video/1394120712890159104/vid/480x270/dq2CA7ml6hZ7Pt8n.mp4?tag=14', contentType='video/mp4', bitrate=288000), VideoVariant(url='https://video.twimg.com/amplify_video/1394120712890159104/vid/1280x720/88fiNIkW7nvFSB_J.mp4?tag=14', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/amplify_video/1394120712890159104/vid/640x360/9csXiZZ-cg5ZyG_y.mp4?tag=14', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/amplify_video/1394120712890159104/pl/EpnfTBPlzmwHUXgE.m3u8?tag=14', contentType='application/x-mpegURL', bitrate=None)], duration=597.76, views=1562, altText=None)]","['Israel', 'Palestine']"
841,1394132470518501376,2021-05-17 03:27:37+00:00,Thomas_Sorlie,Israeli-Palestinian crisis escalates as diplomacy lags — live updates #Palestine #Israel via @dwnews  https://t.co/qfm9V89CCz,,"['Palestine', 'Israel']"
842,1394129669952315397,2021-05-17 03:16:29+00:00,horror06,Important to see the Indian response to the ongoing crisis for what it is. India has a close strategic partner in Israel. New Delhi has never given up its support for the Palestine cause. And no govt in India would support terrorism.,,
843,1394128660341350400,2021-05-17 03:12:28+00:00,horror06,"Indian statement at UNSC on the Israel-Palestine crisis fairly sophisticated. Makes three main points: 1. India condemns rocket attacks by Hamas. Significant, because while India supports the Palestinian cause, there is no support for terrorist groups like Hamas (1/3)",,
844,1394128131800240128,2021-05-17 03:10:22+00:00,Anti_Discrimina,"Artists speak out on Israel-Palestine crisis amid weekend of global protests
""This is utterly heartbreaking. We shouldn’t avert our eyes from what is happening. Regardless of history or politics, this has to stop""
https://t.co/jrxTn5Cqtf",,
845,1394128117267042306,2021-05-17 03:10:19+00:00,janet2016now,Legacy Media Tries to Shift Blame for Israel-Palestine Crisis to Trump https://t.co/xsoXspNaSy via @YouTube,,
846,1394126335749001219,2021-05-17 03:03:14+00:00,suzanthony7,"ANOTHER 42 Palestinians (including children) are SLAUGHTERED by Israeli forces.   Israel and Palestine heading for ‘uncontainable’ crisis, UN chief warns - The Guardian https://t.co/vYPWfZA52p",,
847,1394126014041804810,2021-05-17 03:01:58+00:00,iamclassicnuel,"Israel vs Palestine war will lead religious crisis, other countries may join – Primate Ayodele https://t.co/QEUBYeLQnG",,
848,1394126011441291265,2021-05-17 03:01:57+00:00,ConnectnaijaPr,"Israel vs Palestine war will lead religious crisis, other countries may join – Primate Ayodele https://t.co/uH0IT1lcUY",,
849,1394120436653432832,2021-05-17 02:39:48+00:00,AzurePolitical,You cannot split the Israel Palestine crisis by left or right wing.  Generalising responses and weaponising those generalisations is ridiculously stupid because you ignore WHAT PEOPLE ACTUALLY SAID,,
850,1394114057049833473,2021-05-17 02:14:27+00:00,the_news_21,"#UnitedNations Secretary-General #AntonioGuterres calls for an immediate end to the fighting between #Israelis and #Palestinians.
Mr.Guterres warns the #UNSC meeting that the fighting could plunge the region into an uncontainable #crisis.
#Israel #Palestine https://t.co/pXFW3zgqDr","[Photo(previewUrl='https://pbs.twimg.com/media/E1jjWI1VkAAdiXq?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/E1jjWI1VkAAdiXq?format=jpg&name=orig', altText=None)]","['UnitedNations', 'AntonioGuterres', 'Israelis', 'Palestinians', 'UNSC', 'crisis', 'Israel', 'Palestine']"
851,1394113913390870528,2021-05-17 02:13:52+00:00,mleble,China 'Regrets' US Blocking United Nations Statement On Israel-Palestine Crisis https://t.co/n1ecE9ka3O,,
852,1394111992177192961,2021-05-17 02:06:14+00:00,danielgjohnson,"Israel and Palestine heading for ‘uncontainable’ crisis, UN chief warns https://t.co/NeW9VU8ZiA via @instapaper",,
853,1394110595381727234,2021-05-17 02:00:41+00:00,David98610059,"Israel and Palestine heading for “uncontainable” crisis, UN chief warns - The Guardianisrael doesn't ""occupy"" Jerusalem, Israel owns it, won in a bloody war the Arabs started. War is how territory changes hands, as it always has been.  https://t.co/52lEA8rHYu",,
854,1394103405774135302,2021-05-17 01:32:07+00:00,sherpeace,"Israel and Palestine heading for “uncontainable” crisis, UN chief warns - The Guardian https://t.co/nWtOmfyB9R",,
855,1394103030736474113,2021-05-17 01:30:38+00:00,Shanna201,"Israel and Palestine heading for “uncontainable” crisis, UN chief warns - The Guardian ⁦@POTUS⁩ ⁦@VP⁩ this is not right!!! The US should condemn this shit ok  https://t.co/A0XLl6xGR0",,
856,1394102383504920577,2021-05-17 01:28:04+00:00,mohda,"Yes, still #GazaUnderAttack 
Continue documenting Israeli war crimes … 

Israel and Palestine heading for “uncontainable” crisis, UN chief warns - The Guardian https://t.co/TaE3WrjzjJ",,['GazaUnderAttack']
857,1394102327385202688,2021-05-17 01:27:50+00:00,KhanMinister,"World's Knowledge &amp; Opinion about issues like Cold War,9/11, China being Villian, Taliban, Terrorism,Ghaddafi, Middle East Crisis etc. have been made by those media outlets &amp; countries which term Israel Terrorism as Self-Defence today.
It means v were told lies.
#Palestine #Gaza",,"['Palestine', 'Gaza']"
858,1394099533014044672,2021-05-17 01:16:44+00:00,NelofarTach,China ‘Regrets’ US Blocking United Nations Statement On Israel-Palestine Crisis https://t.co/usC9opzieT,,
859,1394095963757637637,2021-05-17 01:02:33+00:00,KrupakarJayanna,A strong and comprehensive statement on the ongoing Israel- Palestine crisis.,,
860,1394095518993817606,2021-05-17 01:00:47+00:00,abmask,"Wow.

Despite how bad George Bush was in handling the Palestine-Israel crisis, Biden is even worse.

Despicable.",,
861,1394094594703429635,2021-05-17 00:57:07+00:00,Khalid_Saghir,"Israel and Palestine heading for ‘uncontainable’ crisis, UN chief warns

https://t.co/w9uYnr5L8I",,
862,1394094146269458442,2021-05-17 00:55:20+00:00,ADopicodelValle,"Look at the little girl. Nothing is contained for her or for any Palestinian child. Israel and Palestine heading for ‘uncontainable’ crisis, UN chief warns - The Guardian https://t.co/386kz5Kh9O",,
863,1394093874231103493,2021-05-17 00:54:15+00:00,disgruntledtrkr,Legacy Media Tries to Shift Blame for Israel-Palestine Crisis to Trump https://t.co/9pKcvkjvZS via @YouTube,,
864,1394093293097476096,2021-05-17 00:51:56+00:00,ndtv,"China 'Regrets' US Blocking United Nations Statement On Israel-Palestine Crisis
https://t.co/bm2kQBN0sG https://t.co/LcGnxYpOqV","[Photo(previewUrl='https://pbs.twimg.com/media/E1jQc6RVkAQwAR1?format=png&name=small', fullUrl='https://pbs.twimg.com/media/E1jQc6RVkAQwAR1?format=png&name=orig', altText=None)]",
865,1394092024467378178,2021-05-17 00:46:54+00:00,micbu321,"Israel and Palestine heading for ‘uncontainable’ crisis, UN chief warns - The Guardian #sick #isreal #Palestine #war #stop https://t.co/ScsoD7ZXqa",,"['sick', 'isreal', 'Palestine', 'war', 'stop']"
866,1394090573829529603,2021-05-17 00:41:08+00:00,mggtoscano,"Israel and Palestine heading for “uncontainable” crisis, UN chief warns - The Guardian. ⁦@POTUS⁩ how is this ok? You’re #Catholic when it’s convenient but the rest of the time you’re just a #Politician! #IsrieliteTerrorist  https://t.co/KN3gIbicOc",,"['Catholic', 'Politician', 'IsrieliteTerrorist']"
867,1394086826982453251,2021-05-17 00:26:15+00:00,ChristReigns412,"Sad on both fronts 😢

Israel and Palestine heading for “uncontainable” crisis, UN chief warns - The Guardian https://t.co/VAtlRGly2a",,
868,1394086543988494337,2021-05-17 00:25:07+00:00,newstribeindia,UN Chief Says Israel-Palestine Violence Could Lead To “Uncontainable” Crisis https://t.co/CyyDceOffv,,
869,1394084478897688578,2021-05-17 00:16:55+00:00,Elsa2nd,"Israel and Palestine heading for ‘uncontainable’ crisis, UN chief warns https://t.co/GekRGcTVPa Utterly heartbreaking.",,
870,1394083892030808070,2021-05-17 00:14:35+00:00,Mohamma47270807,"Israel and Palestine heading for “uncontainable” crisis, UN chief warns - The Guardian. The West can only blame itself for this war and its casualties &amp; disproportionate response by Israel. No country ever pushed Israelis to resolve for peace deal.  https://t.co/qKaIEVk0lU",,
871,1394080464110039043,2021-05-17 00:00:58+00:00,skullhere,"Israel and Palestine heading for ‘uncontainable’ crisis, UN chief warns - The Guardian https://t.co/FhL2A9pMrx",,
